Country Name,Metric,Year,Life Expectancy
Algeria,Male,1961,37.9
American Samoa,Female,1961,64.8
American Samoa,Total,1961,62.1
American Samoa,Male,1961,59.1
Andorra,Total,1961,50.6
Andorra,Male,1961,48.3
Andorra,Female,1961,53.2
Angola,Male,1961,34.7
Angola,Total,1961,37.3
Angola,Female,1961,40.1
Antigua and Barbuda,Male,1961,59.7
Antigua and Barbuda,Female,1961,64.6
Antigua and Barbuda,Total,1961,62.4
Arab World,Male,1961,44.0
Arab World,Female,1961,47.4
Arab World,Total,1961,45.7
Argentina,Female,1961,68.0
Argentina,Male,1961,61.2
Argentina,Total,1961,64.4
Armenia,Total,1961,61.8
Armenia,Male,1961,58.6
Armenia,Female,1961,65.1
Aruba,Male,1961,60.9
Aruba,Female,1961,68.3
Aruba,Total,1961,64.5
Australia,Total,1961,71.0
Australia,Male,1961,67.9
Australia,Female,1961,74.2
Austria,Total,1961,69.6
Austria,Male,1961,66.5
Austria,Female,1961,72.8
Azerbaijan,Female,1961,60.3
Azerbaijan,Total,1961,56.2
Azerbaijan,Male,1961,51.8
"Bahamas, The",Female,1961,66.0
"Bahamas, The",Male,1961,60.3
"Bahamas, The",Total,1961,63.2
Bahrain,Female,1961,53.1
Bahrain,Total,1961,52.1
Bahrain,Male,1961,51.4
Bangladesh,Female,1961,45.2
Bangladesh,Male,1961,46.1
Bangladesh,Total,1961,45.7
Barbados,Male,1961,63.0
Barbados,Total,1961,65.3
Barbados,Female,1961,67.1
Belarus,Male,1961,66.5
Belarus,Female,1961,73.1
Belarus,Total,1961,69.7
Belgium,Total,1961,70.5
Belgium,Female,1961,73.6
Belgium,Male,1961,67.6
Belize,Male,1961,52.5
Belize,Female,1961,54.2
Belize,Total,1961,53.4
Benin,Total,1961,38.5
Benin,Female,1961,39.3
Benin,Male,1961,37.7
Bermuda,Male,1961,62.1
Bermuda,Total,1961,64.1
Bermuda,Female,1961,66.2
Bhutan,Female,1961,34.9
Bhutan,Total,1961,33.9
Bhutan,Male,1961,33.1
Bolivia,Male,1961,41.6
Bolivia,Female,1961,45.3
Bolivia,Total,1961,43.4
Bosnia and Herzegovina,Female,1961,64.4
Bosnia and Herzegovina,Male,1961,59.2
Bosnia and Herzegovina,Total,1961,61.9
Botswana,Total,1961,50.9
Botswana,Male,1961,48.3
Botswana,Female,1961,53.3
Brazil,Male,1961,50.8
Brazil,Total,1961,53.2
Brazil,Female,1961,55.8
British Virgin Islands,Female,1961,62.0
British Virgin Islands,Total,1961,60.2
British Virgin Islands,Male,1961,58.5
Brunei Darussalam,Female,1961,58.2
Brunei Darussalam,Male,1961,57.5
Brunei Darussalam,Total,1961,57.8
Bulgaria,Total,1961,70.2
Bulgaria,Female,1961,72.1
Bulgaria,Male,1961,68.4
Burkina Faso,Female,1961,37.4
Burkina Faso,Total,1961,36.2
Burkina Faso,Male,1961,35.1
Burundi,Male,1961,41.8
Burundi,Total,1961,43.3
Burundi,Female,1961,44.6
Cabo Verde,Total,1961,50.0
Cabo Verde,Male,1961,47.9
Cabo Verde,Female,1961,51.8
Cambodia,Male,1961,40.8
Cambodia,Female,1961,44.9
Cambodia,Total,1961,42.8
Cameroon,Male,1961,30.0
Cameroon,Female,1961,42.6
Cameroon,Total,1961,35.4
Canada,Total,1961,71.3
Canada,Female,1961,74.4
Canada,Male,1961,68.4
Caribbean small states,Total,1961,59.5
Caribbean small states,Male,1961,57.2
Caribbean small states,Female,1961,61.6
Cayman Islands,Male,1961,62.6
Cayman Islands,Total,1961,65.4
Cayman Islands,Female,1961,68.4
Central African Republic,Total,1961,39.7
Central African Republic,Female,1961,41.0
Central African Republic,Male,1961,38.5
Central Europe and the Baltics,Male,1961,65.8
Central Europe and the Baltics,Total,1961,68.2
Central Europe and the Baltics,Female,1961,70.8
Chad,Male,1961,37.1
Chad,Total,1961,38.6
Chad,Female,1961,40.2
Channel Islands,Male,1961,66.5
Channel Islands,Female,1961,73.0
Channel Islands,Total,1961,69.7
Chile,Total,1961,57.5
Chile,Male,1961,55.2
Chile,Female,1961,60.0
China,Total,1961,40.5
China,Female,1961,42.1
China,Male,1961,39.0
Colombia,Total,1961,57.7
Colombia,Female,1961,59.8
Colombia,Male,1961,55.7
Comoros,Total,1961,40.1
Comoros,Female,1961,40.5
Comoros,Male,1961,39.7
"Congo, Dem. Rep.",Female,1961,41.7
"Congo, Dem. Rep.",Male,1961,38.6
"Congo, Dem. Rep.",Total,1961,40.2
"Congo, Rep.",Female,1961,51.3
"Congo, Rep.",Total,1961,48.7
"Congo, Rep.",Male,1961,46.2
Costa Rica,Male,1961,59.3
Costa Rica,Female,1961,62.6
Costa Rica,Total,1961,60.9
Cote d'Ivoire,Male,1961,37.2
Cote d'Ivoire,Total,1961,38.7
Cote d'Ivoire,Female,1961,40.3
Croatia,Male,1961,63.4
Croatia,Total,1961,66.2
Croatia,Female,1961,69.1
Cuba,Male,1961,62.9
Cuba,Total,1961,64.5
Cuba,Female,1961,66.4
Curacao,Female,1961,68.3
Curacao,Male,1961,63.6
Curacao,Total,1961,65.9
Cyprus,Male,1961,61.5
Cyprus,Total,1961,64.8
Cyprus,Female,1961,68.5
Czechia,Total,1961,70.5
Czechia,Male,1961,67.6
Czechia,Female,1961,73.6
Denmark,Female,1961,74.4
Denmark,Total,1961,72.4
Denmark,Male,1961,70.6
Djibouti,Total,1961,43.7
Djibouti,Female,1961,45.7
Djibouti,Male,1961,41.8
Dominica,Female,1961,61.1
Dominica,Male,1961,58.6
Dominica,Total,1961,59.9
Dominican Republic,Total,1961,50.8
Dominican Republic,Male,1961,48.7
Dominican Republic,Female,1961,53.2
Early-demographic dividend,Female,1961,47.8
Early-demographic dividend,Total,1961,47.4
Early-demographic dividend,Male,1961,47.0
East Asia & Pacific,Male,1961,44.7
East Asia & Pacific,Female,1961,48.6
East Asia & Pacific,Total,1961,46.6
East Asia & Pacific (IDA & IBRD countries),Female,1961,45.0
East Asia & Pacific (IDA & IBRD countries),Total,1961,43.2
East Asia & Pacific (IDA & IBRD countries),Male,1961,41.6
East Asia & Pacific (excluding high income),Total,1961,43.3
East Asia & Pacific (excluding high income),Female,1961,45.2
East Asia & Pacific (excluding high income),Male,1961,41.7
Ecuador,Total,1961,53.9
Ecuador,Female,1961,55.5
Ecuador,Male,1961,52.3
"Egypt, Arab Rep.",Total,1961,46.0
"Egypt, Arab Rep.",Male,1961,44.3
"Egypt, Arab Rep.",Female,1961,47.8
El Salvador,Female,1961,50.9
El Salvador,Total,1961,48.8
El Salvador,Male,1961,46.9
Equatorial Guinea,Female,1961,43.6
Equatorial Guinea,Total,1961,42.0
Equatorial Guinea,Male,1961,40.4
Eritrea,Female,1961,40.1
Eritrea,Total,1961,38.0
Eritrea,Male,1961,35.9
Estonia,Total,1961,69.0
Estonia,Female,1961,73.1
Estonia,Male,1961,65.1
Eswatini,Female,1961,47.7
Eswatini,Male,1961,44.6
Eswatini,Total,1961,46.2
Ethiopia,Female,1961,43.4
Ethiopia,Total,1961,41.0
Ethiopia,Male,1961,38.7
Euro area,Female,1961,72.5
Euro area,Total,1961,69.7
Euro area,Male,1961,67.0
Europe & Central Asia,Total,1961,67.7
Europe & Central Asia,Male,1961,64.7
Europe & Central Asia,Female,1961,70.9
Europe & Central Asia (IDA & IBRD countries),Male,1961,61.5
Europe & Central Asia (IDA & IBRD countries),Female,1961,68.7
Europe & Central Asia (IDA & IBRD countries),Total,1961,65.0
Europe & Central Asia (excluding high income),Male,1961,58.1
Europe & Central Asia (excluding high income),Female,1961,65.1
Europe & Central Asia (excluding high income),Total,1961,61.6
European Union,Total,1961,69.4
European Union,Female,1961,72.2
European Union,Male,1961,66.8
Faroe Islands,Female,1961,66.5
Faroe Islands,Total,1961,63.6
Faroe Islands,Male,1961,61.0
Fiji,Female,1961,59.6
Fiji,Total,1961,58.2
Fiji,Male,1961,57.1
Finland,Female,1961,72.2
Finland,Total,1961,68.8
Finland,Male,1961,65.6
Fragile and conflict affected situations,Female,1961,48.9
Fragile and conflict affected situations,Male,1961,44.3
Fragile and conflict affected situations,Total,1961,46.5
France,Female,1961,73.6
France,Total,1961,70.1
France,Male,1961,66.8
French Polynesia,Male,1961,58.8
French Polynesia,Female,1961,61.5
French Polynesia,Total,1961,60.0
Gabon,Male,1961,45.7
Gabon,Total,1961,47.2
Gabon,Female,1961,48.8
"Gambia, The",Male,1961,34.4
"Gambia, The",Total,1961,35.6
"Gambia, The",Female,1961,36.8
Georgia,Male,1961,57.3
Georgia,Total,1961,61.4
Georgia,Female,1961,65.4
Germany,Female,1961,72.4
Germany,Total,1961,69.6
Germany,Male,1961,67.0
Ghana,Male,1961,45.4
Ghana,Female,1961,49.5
Ghana,Total,1961,47.3
Gibraltar,Female,1961,70.3
Gibraltar,Total,1961,69.2
Gibraltar,Male,1961,68.0
Greece,Female,1961,72.5
Greece,Male,1961,68.2
Greece,Total,1961,70.3
Greenland,Male,1961,52.8
Greenland,Female,1961,55.2
Greenland,Total,1961,54.1
Grenada,Male,1961,59.6
Grenada,Female,1961,63.5
Grenada,Total,1961,61.8
Guam,Total,1961,61.4
Guam,Male,1961,59.6
Guam,Female,1961,64.2
Guatemala,Male,1961,46.0
Guatemala,Female,1961,47.0
Guatemala,Total,1961,46.5
Guinea,Male,1961,35.5
Guinea,Total,1961,36.8
Guinea,Female,1961,38.0
Guinea-Bissau,Total,1961,37.7
Guinea-Bissau,Male,1961,35.9
Guinea-Bissau,Female,1961,39.6
Guyana,Female,1961,61.1
Guyana,Male,1961,56.0
Guyana,Total,1961,58.5
Haiti,Total,1961,43.9
Haiti,Male,1961,41.7
Haiti,Female,1961,46.1
Heavily indebted poor countries (HIPC),Male,1961,39.5
Heavily indebted poor countries (HIPC),Female,1961,42.7
Heavily indebted poor countries (HIPC),Total,1961,41.1
High income,Total,1961,68.7
High income,Male,1961,65.8
High income,Female,1961,71.8
Honduras,Male,1961,47.0
Honduras,Female,1961,50.6
Honduras,Total,1961,48.7
"Hong Kong SAR, China",Male,1961,62.5
"Hong Kong SAR, China",Female,1961,70.8
"Hong Kong SAR, China",Total,1961,66.6
Hungary,Total,1961,68.9
Hungary,Male,1961,66.8
Hungary,Female,1961,71.2
IBRD only,Total,1961,48.7
IBRD only,Male,1961,47.0
IBRD only,Female,1961,50.5
IDA & IBRD total,Male,1961,46.2
IDA & IBRD total,Total,1961,47.8
IDA & IBRD total,Female,1961,49.5
IDA blend,Total,1961,43.8
IDA blend,Female,1961,44.4
IDA blend,Male,1961,43.3
IDA only,Total,1961,43.2
IDA only,Male,1961,42.2
IDA only,Female,1961,44.3
IDA total,Total,1961,43.4
IDA total,Male,1961,42.5
IDA total,Female,1961,44.3
Iceland,Total,1961,73.5
Iceland,Female,1961,76.3
Iceland,Male,1961,70.8
India,Female,1961,44.7
India,Male,1961,46.1
India,Total,1961,45.4
Indonesia,Male,1961,45.7
Indonesia,Total,1961,47.1
Indonesia,Female,1961,48.5
"Iran, Islamic Rep.",Total,1961,44.6
"Iran, Islamic Rep.",Female,1961,43.7
"Iran, Islamic Rep.",Male,1961,45.4
Iraq,Male,1961,50.2
Iraq,Total,1961,53.4
Iraq,Female,1961,56.8
Ireland,Female,1961,71.6
Ireland,Male,1961,67.8
Ireland,Total,1961,69.7
Isle of Man,Total,1961,63.6
Isle of Man,Female,1961,69.2
Isle of Man,Male,1961,58.2
Israel,Male,1961,70.5
Israel,Total,1961,72.0
Israel,Female,1961,73.6
Italy,Total,1961,69.8
Italy,Male,1961,67.2
Italy,Female,1961,72.5
Jamaica,Total,1961,64.4
Jamaica,Female,1961,66.0
Jamaica,Male,1961,62.7
Japan,Total,1961,68.4
Japan,Female,1961,70.8
Japan,Male,1961,66.0
Jordan,Male,1961,53.3
Jordan,Total,1961,53.7
Jordan,Female,1961,54.2
Kazakhstan,Male,1961,53.8
Kazakhstan,Female,1961,63.5
Kazakhstan,Total,1961,58.5
Kenya,Total,1961,49.5
Kenya,Female,1961,51.1
Kenya,Male,1961,48.1
Kiribati,Male,1961,47.0
Kiribati,Total,1961,48.4
Kiribati,Female,1961,49.8
"Korea, Dem. People's Rep.",Total,1961,54.5
"Korea, Dem. People's Rep.",Male,1961,52.5
"Korea, Dem. People's Rep.",Female,1961,56.2
"Korea, Rep.",Female,1961,57.4
"Korea, Rep.",Total,1961,54.9
"Korea, Rep.",Male,1961,52.5
Kosovo,Female,1961,63.3
Kosovo,Total,1961,61.8
Kosovo,Male,1961,60.3
Kuwait,Female,1961,60.0
Kuwait,Total,1961,58.0
Kuwait,Male,1961,56.7
Kyrgyz Republic,Female,1961,59.2
Kyrgyz Republic,Total,1961,55.3
Kyrgyz Republic,Male,1961,51.6
Lao PDR,Male,1961,39.3
Lao PDR,Female,1961,42.9
Lao PDR,Total,1961,41.1
Late-demographic dividend,Male,1961,46.1
Late-demographic dividend,Female,1961,51.2
Late-demographic dividend,Total,1961,48.5
Latin America & Caribbean,Total,1961,55.7
Latin America & Caribbean,Male,1961,53.6
Latin America & Caribbean,Female,1961,58.0
Latin America & Caribbean (excluding high income),Male,1961,52.9
Latin America & Caribbean (excluding high income),Female,1961,57.4
Latin America & Caribbean (excluding high income),Total,1961,55.1
Latin America & the Caribbean (IDA & IBRD countries),Male,1961,53.1
Latin America & the Caribbean (IDA & IBRD countries),Total,1961,55.2
Latin America & the Caribbean (IDA & IBRD countries),Female,1961,57.6
Latvia,Male,1961,66.3
Latvia,Total,1961,70.0
Latvia,Female,1961,73.9
Least developed countries: UN classification,Female,1961,42.7
Least developed countries: UN classification,Total,1961,41.7
Least developed countries: UN classification,Male,1961,40.7
Lebanon,Total,1961,65.3
Lebanon,Female,1961,67.1
Lebanon,Male,1961,63.6
Lesotho,Total,1961,50.4
Lesotho,Female,1961,53.6
Lesotho,Male,1961,46.3
Liberia,Female,1961,40.1
Liberia,Male,1961,36.7
Liberia,Total,1961,38.3
Libya,Female,1961,43.3
Libya,Male,1961,41.0
Libya,Total,1961,42.1
Liechtenstein,Total,1961,51.4
Liechtenstein,Male,1961,49.8
Liechtenstein,Female,1961,53.3
Lithuania,Male,1961,66.8
Lithuania,Total,1961,70.1
Lithuania,Female,1961,73.6
Low & middle income,Total,1961,46.0
Low & middle income,Female,1961,47.4
Low & middle income,Male,1961,44.8
Low income,Female,1961,43.1
Low income,Total,1961,41.4
Low income,Male,1961,39.8
Lower middle income,Male,1961,46.1
Lower middle income,Female,1961,46.5
Lower middle income,Total,1961,46.2
Luxembourg,Total,1961,69.3
Luxembourg,Female,1961,72.2
Luxembourg,Male,1961,66.5
"Macao SAR, China",Total,1961,65.5
"Macao SAR, China",Male,1961,63.7
"Macao SAR, China",Female,1961,67.1
Madagascar,Female,1961,44.7
Madagascar,Male,1961,42.7
Madagascar,Total,1961,43.6
Malawi,Female,1961,37.3
Malawi,Total,1961,35.3
Malawi,Male,1961,33.4
Malaysia,Total,1961,57.4
Malaysia,Female,1961,58.8
Malaysia,Male,1961,56.2
Maldives,Total,1961,39.0
Maldives,Male,1961,38.5
Maldives,Female,1961,39.6
Mali,Female,1961,30.6
Mali,Total,1961,29.8
Mali,Male,1961,29.1
Malta,Female,1961,68.6
Malta,Total,1961,68.0
Malta,Male,1961,67.5
Marshall Islands,Female,1961,57.7
Marshall Islands,Total,1961,54.3
Marshall Islands,Male,1961,51.5
Mauritania,Male,1961,44.9
Mauritania,Total,1961,45.4
Mauritania,Female,1961,45.9
Mauritius,Total,1961,56.5
Mauritius,Male,1961,54.0
Mauritius,Female,1961,59.2
Mexico,Total,1961,55.8
Mexico,Male,1961,54.0
Mexico,Female,1961,57.8
"Micronesia, Fed. Sts.",Female,1961,59.3
"Micronesia, Fed. Sts.",Total,1961,57.1
"Micronesia, Fed. Sts.",Male,1961,55.1
Middle East & North Africa,Female,1961,47.3
Middle East & North Africa,Male,1961,44.8
Middle East & North Africa,Total,1961,46.0
Middle East & North Africa (IDA & IBRD countries),Male,1961,44.1
Middle East & North Africa (IDA & IBRD countries),Total,1961,45.3
Middle East & North Africa (IDA & IBRD countries),Female,1961,46.7
Middle East & North Africa (excluding high income),Female,1961,46.7
Middle East & North Africa (excluding high income),Total,1961,45.3
Middle East & North Africa (excluding high income),Male,1961,44.1
Middle income,Total,1961,46.4
Middle income,Male,1961,45.2
Middle income,Female,1961,47.7
Moldova,Male,1961,57.2
Moldova,Total,1961,61.4
Moldova,Female,1961,65.3
Monaco,Total,1961,52.6
Monaco,Female,1961,55.0
Monaco,Male,1961,50.0
Mongolia,Male,1961,44.0
Mongolia,Female,1961,48.2
Mongolia,Total,1961,46.1
Montenegro,Male,1961,63.3
Montenegro,Female,1961,67.7
Montenegro,Total,1961,65.4
Morocco,Female,1961,44.7
Morocco,Male,1961,42.9
Morocco,Total,1961,43.8
Mozambique,Total,1961,41.6
Mozambique,Male,1961,40.4
Mozambique,Female,1961,42.8
Myanmar,Total,1961,44.4
Myanmar,Male,1961,42.8
Myanmar,Female,1961,46.1
Namibia,Total,1961,48.4
Namibia,Female,1961,50.3
Namibia,Male,1961,46.4
Nauru,Total,1961,58.7
Nauru,Female,1961,59.9
Nauru,Male,1961,58.2
Nepal,Total,1961,38.9
Nepal,Female,1961,39.0
Nepal,Male,1961,38.6
Netherlands,Male,1961,71.6
Netherlands,Female,1961,75.8
Netherlands,Total,1961,73.7
New Caledonia,Total,1961,59.0
New Caledonia,Female,1961,61.6
New Caledonia,Male,1961,56.6
New Zealand,Female,1961,73.7
New Zealand,Total,1961,71.0
New Zealand,Male,1961,68.4
Nicaragua,Male,1961,45.8
Nicaragua,Total,1961,46.9
Nicaragua,Female,1961,48.1
Niger,Total,1961,36.6
Niger,Female,1961,37.0
Niger,Male,1961,36.0
Nigeria,Female,1961,38.9
Nigeria,Male,1961,36.5
Nigeria,Total,1961,37.7
North America,Total,1961,70.4
North America,Male,1961,67.2
North America,Female,1961,73.7
North Macedonia,Total,1961,57.8
North Macedonia,Male,1961,56.7
North Macedonia,Female,1961,59.0
Northern Mariana Islands,Total,1961,43.8
Northern Mariana Islands,Male,1961,42.2
Northern Mariana Islands,Female,1961,45.5
Norway,Total,1961,73.6
Norway,Male,1961,71.2
Norway,Female,1961,76.0
Not classified,Female,1961,58.1
Not classified,Male,1961,57.0
Not classified,Total,1961,57.5
OECD members,Male,1961,64.9
OECD members,Female,1961,70.6
OECD members,Total,1961,67.7
Oman,Male,1961,35.0
Oman,Female,1961,38.8
Oman,Total,1961,36.8
Other small states,Male,1961,54.2
Other small states,Total,1961,56.9
Other small states,Female,1961,59.8
Pacific island small states,Female,1961,56.7
Pacific island small states,Total,1961,55.1
Pacific island small states,Male,1961,53.9
Pakistan,Male,1961,47.2
Pakistan,Total,1961,45.8
Pakistan,Female,1961,44.2
Palau,Total,1961,53.0
Palau,Female,1961,54.9
Palau,Male,1961,51.4
Panama,Male,1961,60.1
Panama,Female,1961,62.9
Panama,Total,1961,61.5
Papua New Guinea,Female,1961,48.5
Papua New Guinea,Male,1961,44.6
Papua New Guinea,Total,1961,46.3
Paraguay,Male,1961,58.5
Paraguay,Female,1961,63.0
Paraguay,Total,1961,60.8
Peru,Female,1961,52.2
Peru,Male,1961,50.0
Peru,Total,1961,51.1
Philippines,Total,1961,59.6
Philippines,Male,1961,58.1
Philippines,Female,1961,61.3
Poland,Total,1961,67.8
Poland,Male,1961,64.9
Poland,Female,1961,70.8
Portugal,Total,1961,62.7
Portugal,Female,1961,65.5
Portugal,Male,1961,60.0
Post-demographic dividend,Male,1961,66.5
Post-demographic dividend,Total,1961,69.3
Post-demographic dividend,Female,1961,72.2
Pre-demographic dividend,Total,1961,40.1
Pre-demographic dividend,Female,1961,41.7
Pre-demographic dividend,Male,1961,38.6
Puerto Rico,Total,1961,69.3
Puerto Rico,Female,1961,72.1
Puerto Rico,Male,1961,66.6
Qatar,Female,1961,61.5
Qatar,Male,1961,57.9
Qatar,Total,1961,59.6
Romania,Female,1961,67.5
Romania,Male,1961,64.3
Romania,Total,1961,65.9
Russian Federation,Male,1961,63.5
Russian Federation,Female,1961,72.0
Russian Federation,Total,1961,67.6
Rwanda,Total,1961,47.7
Rwanda,Female,1961,48.2
Rwanda,Male,1961,47.1
Samoa,Total,1961,55.3
Samoa,Male,1961,54.4
Samoa,Female,1961,56.3
San Marino,Female,1961,47.9
San Marino,Male,1961,44.5
San Marino,Total,1961,46.2
Sao Tome and Principe,Male,1961,42.8
Sao Tome and Principe,Total,1961,44.4
Sao Tome and Principe,Female,1961,46.3
Saudi Arabia,Total,1961,46.5
Saudi Arabia,Male,1961,45.0
Saudi Arabia,Female,1961,48.0
Senegal,Female,1961,40.0
Senegal,Male,1961,39.8
Senegal,Total,1961,39.9
Serbia,Female,1961,65.6
Serbia,Total,1961,64.1
Serbia,Male,1961,62.6
Seychelles,Female,1961,61.2
Seychelles,Male,1961,58.9
Seychelles,Total,1961,60.1
Sierra Leone,Female,1961,35.8
Sierra Leone,Male,1961,33.1
Sierra Leone,Total,1961,34.4
Singapore,Total,1961,65.5
Singapore,Female,1961,68.1
Singapore,Male,1961,63.0
Sint Maarten (Dutch part),Male,1961,64.1
Sint Maarten (Dutch part),Total,1961,65.7
Sint Maarten (Dutch part),Female,1961,67.2
Slovak Republic,Male,1961,68.5
Slovak Republic,Female,1961,73.0
Slovak Republic,Total,1961,70.7
Slovenia,Female,1961,72.0
Slovenia,Total,1961,69.0
Slovenia,Male,1961,66.1
Small states,Male,1961,54.8
Small states,Female,1961,59.9
Small states,Total,1961,57.3
Solomon Islands,Total,1961,48.4
Solomon Islands,Female,1961,50.2
Solomon Islands,Male,1961,47.1
Somalia,Total,1961,43.6
Somalia,Male,1961,42.2
Somalia,Female,1961,45.0
South Africa,Male,1961,51.2
South Africa,Female,1961,55.3
South Africa,Total,1961,53.1
South Asia,Female,1961,44.7
South Asia,Total,1961,45.4
South Asia,Male,1961,46.0
South Asia (IDA & IBRD),Male,1961,46.0
South Asia (IDA & IBRD),Female,1961,44.7
South Asia (IDA & IBRD),Total,1961,45.4
South Sudan,Total,1961,28.8
South Sudan,Male,1961,26.6
South Sudan,Female,1961,31.4
Spain,Male,1961,67.1
Spain,Female,1961,72.0
Spain,Total,1961,69.5
Sri Lanka,Female,1961,63.5
Sri Lanka,Total,1961,61.3
Sri Lanka,Male,1961,59.7
St. Kitts and Nevis,Total,1961,55.8
St. Kitts and Nevis,Female,1961,57.4
St. Kitts and Nevis,Male,1961,54.0
St. Lucia,Total,1961,57.0
St. Lucia,Male,1961,55.2
St. Lucia,Female,1961,58.5
